X,Y,CAD_EVENT_REL_COMMON_ID,FIRST_EVENT_SUBTYPE,XCOORD,YCOORD,CALENDAR_DATE,TIME,N_EVENTS
-71.104724253523059,42.317706123078793,2112971,PEDESTRIAN STRUCK   (P) (E) (F),763070.28,2941048.02,2016-11-17 00:00:00.000,17:41:16,1
-71.047776855214011,42.30381130597106,2113028,PEDESTRIAN STRUCK   (P) (E) (F),778498.6,2936061.05,2016-11-17 00:00:00.000,18:09:58,1
-71.06875417550394,42.329606140559505,2113135,PEDESTRIAN STRUCK - CONSCIOUS/MOVING   (P) (E) (F),772776.5,2945431.72,2016-11-17 00:00:00.000,19:09:12,1
-71.077604200452711,42.278656048398751,2113480,REPORTED INJURIES   (P) (E) (F),770475.4,2926852.74,2016-11-17 00:00:00.000,23:28:06,1
-71.098083430250242,42.321747170665816,2113484,REPORTED INJURIES   (P) (E) (F),764859.36,2942529.04,2016-11-17 00:00:00.000,23:33:04,1
-71.092399234366994,42.332950156799924,2113572,UNKNOWN IF INJURIES - ADVISE NEED FOR EMS   (P) (E) (F),766377.05,2946618.9,2016-11-18 00:00:00.000,00:42:53,2
-71.136694861211723,42.293842759520793,2113948,REPORTED INJURIES   (P) (E) (F),754460.82,2932313.36,2016-11-18 00:00:00.000,08:14:42,1
-71.091953061061233,42.283710800033106,2114088,REPORTED INJURIES   (P) (E) (F),766583.53,2928675.86,2016-11-18 00:00:00.000,09:40:12,1
-71.108300274091192,42.337981170760564,2114495,PEDESTRIAN STRUCK - CONSCIOUS/MOVING   (P) (E) (F),762069.21,2948432.15,2016-11-18 00:00:00.000,12:54:27,1
-71.131530441889623,42.280142666645048,2114733,PEDESTRIAN STRUCK   (P) (E) (F),755879.64,2927326.83,2016-11-18 00:00:00.000,14:59:31,1
-71.035299888304507,42.333145797489806,2114751,PEDESTRIAN STRUCK   (P) (E) (F),781815.5,2946769.14,2016-11-18 00:00:00.000,15:04:49,1
-71.08539744824887,42.284548982234568,2114758,REPORTED INJURIES   (P) (E) (F),768355.97,2928989.86,2016-11-18 00:00:00.000,15:06:34,1
-71.051895151844931,42.358186204847861,2114816,REPORTED INJURIES   (P) (E) (F),777280.46,2955870.31,2016-11-18 00:00:00.000,15:24:18,1
-71.096301254940471,42.292845059756054,2115033,REPORTED INJURIES   (P) (E) (F),765391.17,2931998.92,2016-11-18 00:00:00.000,17:20:54,1
-71.106305881784635,42.332567086456791,2115091,PEDESTRIAN STRUCK   (P) (E) (F),762617.53,2946461.64,2016-11-18 00:00:00.000,17:37:03,1
-71.089464214453372,42.291546075467231,2115436,PEDESTRIAN STRUCK   (P) (E) (F),767243.26,2931534.38,2016-11-18 00:00:00.000,20:12:43,1
-71.084844212013479,42.349656188213636,2115557,PEDESTRIAN STRUCK   (P) (E) (F),768390.19,2952716.74,2016-11-18 00:00:00.000,21:20:27,1
-71.066393167835201,42.315796107665335,2115605,UNKNOWN IF INJURIES - ADVISE NEED FOR EMS   (P) (E) (F),773440.5,2940402.35,2016-11-18 00:00:00.000,21:55:39,1
-71.077473263494454,42.313950689372334,2115766,PEDESTRIAN STRUCK   (P) (E) (F),770447.12,2939714.81,2016-11-18 00:00:00.000,23:44:35,1
-71.147884375174584,42.282306061239652,2116053,REPORTED INJURIES   (P) (E) (F),751450.81,2928096.51,2016-11-19 00:00:00.000,02:48:28,1
-71.076994216610103,42.280926056133801,2116527,REPORTED INJURIES   (P) (E) (F),770636.37,2927680.78,2016-11-19 00:00:00.000,10:59:07,1
-71.061508170713793,42.320499124623645,2116762,UNKNOWN IF INJURIES - ADVISE NEED FOR EMS   (P) (E) (F),774752.88,2942122.96,2016-11-19 00:00:00.000,13:00:37,1
-71.077320575732429,42.337832344213489,2116872,UNKNOWN IF INJURIES - ADVISE NEED FOR EMS   (P) (E) (F),770445.29,2948417.9,2016-11-19 00:00:00.000,14:07:18,1
-71.064244669571352,42.308829667380344,2117155,REPORTED INJURIES   (P) (E) (F),774034.55,2937866.63,2016-11-19 00:00:00.000,16:39:14,1
-71.100972473097585,42.34490196127048,2117205,PEDESTRIAN STRUCK   (P) (E) (F),764038.59,2950963.4,2016-11-19 00:00:00.000,16:57:10,1
-71.091581131054255,42.348843914630784,2117904,REPORTED INJURIES   (P) (E) (F),766570.52,2952411.94,2016-11-20 00:00:00.000,00:05:56,1
-71.069892387295269,42.350164212664083,2118206,REPORTED INJURIES   (P) (E) (F),772430.95,2952921.9,2016-11-20 00:00:00.000,02:47:43,1
-71.07147529691251,42.326694308883212,2118288,UNKNOWN IF INJURIES - ADVISE NEED FOR EMS   (P) (E) (F),772046.04,2944366.89,2016-11-20 00:00:00.000,03:52:04,1
-71.070488634941412,42.33111687102997,2118334,REPORTED INJURIES   (P) (E) (F),772304.73,2945979.89,2016-11-20 00:00:00.000,05:07:42,2
-71.064838173799728,42.335370168000921,2118440,REPORTED INJURIES   (P) (E) (F),773824.67,2947537.61,2016-11-20 00:00:00.000,07:40:14,1
-71.110713847975688,42.269525011893059,2119290,PEDESTRIAN STRUCK   (P) (E) (F),761530.52,2923482.63,2016-11-20 00:00:00.000,17:23:01,1
-71.096654245655174,42.283256044910992,2119473,UNKNOWN IF INJURIES - ADVISE NEED FOR EMS   (P) (E) (F),765312.19,2928504.09,2016-11-20 00:00:00.000,19:19:40,1
-71.041844129690645,42.286186067618154,2119625,REPORTED INJURIES   (P) (E) (F),780137.96,2929646.73,2016-11-20 00:00:00.000,20:49:17,1
-71.06426415378553,42.309286115787344,2119997,REPORTED INJURIES   (P) (E) (F),774028.43,2938032.94,2016-11-21 00:00:00.000,03:34:26,1
-71.088802168094531,42.314015985797354,2120174,REPORTED INJURIES   (P) (E) (F),767382.91,2939723.63,2016-11-21 00:00:00.000,07:37:26,1
-71.079607502591713,42.302597567876788,2120332,UNKNOWN IF INJURIES - ADVISE NEED FOR EMS   (P) (E) (F),769890.27,2935574.7,2016-11-21 00:00:00.000,09:03:13,1
-71.131902166903117,42.237225666712646,2120625,REPORTED INJURIES   (P) (E) (F),755846.54,2911686.87,2016-11-21 00:00:00.000,11:25:06,1
-71.133584314586244,42.353856181026565,2120927,PEDESTRIAN STRUCK - CONSCIOUS/MOVING   (P) (E) (F),755208.44,2954186.94,2016-11-21 00:00:00.000,14:10:40,1
-71.077377598746949,42.305479412891735,2121405,REPORTED INJURIES   (P) (E) (F),770488.29,2936627.87,2016-11-21 00:00:00.000,17:40:42,1
-71.083297975555311,42.315392913586805,2121632,REPORTED INJURIES   (P) (E) (F),768869.16,2940232.63,2016-11-21 00:00:00.000,19:53:04,1
-71.058367163593289,42.364318211696748,2122239,REPORTED INJURIES   (P) (E) (F),775519.65,2958095.81,2016-11-22 00:00:00.000,06:56:12,1
-71.065716750890743,42.330813034120652,2122459,PEDESTRIAN STRUCK   (P) (E) (F),773595.58,2945875.7,2016-11-22 00:00:00.000,09:05:27,1
-71.098136584683331,42.32859966088126,2122467,PEDESTRIAN STRUCK   (P) (E) (F),764833.22,2945026.14,2016-11-22 00:00:00.000,09:07:01,1
-71.164025330104735,42.277781136431216,2122774,PEDESTRIAN STRUCK   (P) (E) (F),747089.51,2926429.94,2016-11-22 00:00:00.000,11:26:26,1
-71.089168271310669,42.336503571637955,2123118,PEDESTRIAN STRUCK   (P) (E) (F),767244.42,2947918.02,2016-11-22 00:00:00.000,14:16:41,1
-71.138774340959458,42.35396620152801,2123215,UNKNOWN IF INJURIES - ADVISE NEED FOR EMS   (P) (E) (F),753805.42,2954221.05,2016-11-22 00:00:00.000,15:19:05,1
-71.113807997200169,42.351348352296064,2123231,PEDESTRIAN STRUCK   (P) (E) (F),760558.06,2953296.62,2016-11-22 00:00:00.000,15:27:01,1
-71.082900994463287,42.316390577490445,2123412,PEDESTRIAN STRUCK   (P) (E) (F),768974.75,2940596.72,2016-11-22 00:00:00.000,16:58:28,1
-71.169001884691681,42.263851338887996,2123478,REPORTED INJURIES   (P) (E) (F),745762.44,2921348.45,2016-11-22 00:00:00.000,17:24:45,1
-71.071518763514121,42.388811738125561,2123512,REPORTED INJURIES   (P) (E) (F),771920.57,2967003.64,2016-11-22 00:00:00.000,17:45:44,1
-71.116815671867286,42.294939816609947,2123626,REPORTED INJURIES   (P) (E) (F),759837.41,2932736.68,2016-11-22 00:00:00.000,18:31:23,1
-71.050245590226538,42.381828212622096,2124198,REPORTED INJURIES   (P) (E) (F),777680.87,2964488.28,2016-11-23 00:00:00.000,02:14:12,1
-71.089483666266901,42.350858072765824,2124333,REPORTED INJURIES   (P) (E) (F),767133.97,2953148.66,2016-11-23 00:00:00.000,06:19:50,1
-71.072108119590894,42.295513150967267,2124558,UNKNOWN IF INJURIES - ADVISE NEED FOR EMS   (P) (E) (F),771931.92,2933003.12,2016-11-23 00:00:00.000,09:07:23,1
-71.1104528408584,42.351909891023922,2124902,REPORTED INJURIES   (P) (E) (F),761464.05,2953505.38,2016-11-23 00:00:00.000,12:13:42,1
-71.078363193234566,42.306014322517164,2125057,PEDESTRIAN STRUCK   (P) (E) (F),770220.72,2936821.48,2016-11-23 00:00:00.000,13:31:47,1
-71.135855612975178,42.35082503686921,2125465,PEDESTRIAN STRUCK - CONSCIOUS/MOVING   (P) (E) (F),754599.23,2953079.7,2016-11-23 00:00:00.000,16:59:10,1
-71.069388100412922,42.364027308271488,2125529,PEDESTRIAN STRUCK - CONSCIOUS/MOVING   (P) (E) (F),772541.76,2957974.57,2016-11-23 00:00:00.000,17:35:33,1
-71.140201261242595,42.25847989144355,2125586,UNKNOWN IF INJURIES - ADVISE NEED FOR EMS   (P) (E) (F),753566.51,2919422.59,2016-11-23 00:00:00.000,18:09:03,1
-71.086521522031589,42.317072290383237,2125697,REPORTED INJURIES   (P) (E) (F),767994.35,2940840.38,2016-11-23 00:00:00.000,19:24:09,1
-71.071614180135228,42.292996071179005,2126183,NO INJURIES,772070.16,2932086.53,2016-11-24 00:00:00.000,02:10:53,1
-71.132627577811363,42.297008336214986,2126346,REPORTED INJURIES   (P) (E) (F),755556.27,2933471.66,2016-11-24 00:00:00.000,06:10:45,1
-71.071424175966385,42.287096061250061,2127021,REPORTED INJURIES   (P) (E) (F),772132.37,2929936.74,2016-11-24 00:00:00.000,17:50:29,1
-71.114471117896343,42.291276557122153,2127106,REPORTED INJURIES   (P) (E) (F),760477.76,2931404.59,2016-11-24 00:00:00.000,19:40:10,1
-71.087048457671656,42.298123232431543,2127232,PEDESTRIAN STRUCK - CONSCIOUS/MOVING   (P) (E) (F),767885.27,2933934.35,2016-11-24 00:00:00.000,21:26:43,1
-71.09855482997385,42.322637771423089,2127308,UNKNOWN IF INJURIES - ADVISE NEED FOR EMS   (P) (E) (F),764730.35,2942852.99,2016-11-24 00:00:00.000,22:52:08,1
-71.04863713692842,42.277725041342606,2127341,REPORTED INJURIES   (P) (E) (F),778316.19,2926553.62,2016-11-24 00:00:00.000,23:31:16,1
-71.072334201271602,42.29968607767433,2127398,UNKNOWN IF INJURIES - ADVISE NEED FOR EMS   (P) (E) (F),771863.13,2934523.49,2016-11-25 00:00:00.000,00:16:53,1
-71.049410480792019,42.330515488526757,2127653,UNKNOWN IF INJURIES - ADVISE NEED FOR EMS   (P) (E) (F),778005.28,2945790.14,2016-11-25 00:00:00.000,05:59:13,1
-71.093108217173466,42.351220195555008,2127768,REPORTED INJURIES   (P) (E) (F),766153.59,2953275.93,2016-11-25 00:00:00.000,08:23:25,1
-71.06844427009689,42.372690300116801,2127847,REPORTED INJURIES   (P) (E) (F),772780.86,2961132.83,2016-11-25 00:00:00.000,09:30:35,1
-71.102659798674239,42.314186159903855,2128345,PEDESTRIAN STRUCK - CONSCIOUS/MOVING   (P) (E) (F),763634.59,2939767.88,2016-11-25 00:00:00.000,14:52:52,1
-71.093869231729002,42.287688069634008,2128627,PEDESTRIAN STRUCK - CONSCIOUS/MOVING   (P) (E) (F),766058.12,2930122.76,2016-11-25 00:00:00.000,17:30:28,1
-71.059644148940208,42.288046063832489,2128922,REPORTED INJURIES   (P) (E) (F),775318.04,2930299.17,2016-11-25 00:00:00.000,21:11:13,1
-71.052894041681427,42.311491466342353,2129140,REPORTED INJURIES   (P) (E) (F),777099.68,2938852.52,2016-11-26 00:00:00.000,00:15:29,1
-71.08577312281713,42.286789547008894,2129781,REPORTED INJURIES   (P) (E) (F),768250.35,2929805.86,2016-11-26 00:00:00.000,10:57:33,1
-71.056957059997245,42.282528090133439,2130033,REPORTED INJURIES   (P) (E) (F),776055.55,2928292.11,2016-11-26 00:00:00.000,13:53:44,1
-71.108454256793237,42.287306068995733,2130310,REPORTED INJURIES   (P) (E) (F),762112.35,2929965.1,2016-11-26 00:00:00.000,16:38:10,1
-71.055964143346998,42.295956069151892,2130575,REPORTED INJURIES   (P) (E) (F),776298.76,2933186.85,2016-11-26 00:00:00.000,19:30:11,1
-71.105634276446679,42.271776037420956,2130674,UNKNOWN IF INJURIES - ADVISE NEED FOR EMS   (P) (E) (F),762901.55,2924309.25,2016-11-26 00:00:00.000,20:38:50,1
-71.061793962209165,42.319986845835643,2130683,REPORTED INJURIES   (P) (E) (F),774676.55,2941935.88,2016-11-26 00:00:00.000,20:45:43,1
-71.046264122592561,42.293896075413102,2130999,REPORTED INJURIES   (P) (E) (F),778927.03,2932449.97,2016-11-27 00:00:00.000,00:41:19,1
-71.133091460288341,42.35616364485994,2131097,PEDESTRIAN STRUCK - CONSCIOUS/MOVING   (P) (E) (F),755338.04,2955028.4,2016-11-27 00:00:00.000,01:35:29,1
-71.109338250445745,42.337057170625229,2131504,NO INJURIES,761790.12,2948094.14,2016-11-27 00:00:00.000,09:52:00,1
-71.057203994873305,42.312985477778952,2131853,PEDESTRIAN STRUCK   (P) (E) (F),775931.11,2939390.88,2016-11-27 00:00:00.000,13:54:42,1
-71.058986816366144,42.327792327377317,2131904,REPORTED INJURIES   (P) (E) (F),775421.01,2944784.24,2016-11-27 00:00:00.000,14:47:56,1
-71.085459275026182,42.282618023582621,2132250,REPORTED INJURIES   (P) (E) (F),768342.66,2928286.11,2016-11-27 00:00:00.000,18:35:05,1
-71.087820418799438,42.2949078342942,2132383,REPORTED INJURIES   (P) (E) (F),767682.09,2932761.6,2016-11-27 00:00:00.000,20:46:12,1
-71.069432756464479,42.27247365287235,2132433,UNKNOWN IF INJURIES - ADVISE NEED FOR EMS   (P) (E) (F),772698.11,2924610.85,2016-11-27 00:00:00.000,21:10:58,1
-71.079454187673662,42.304826083080236,2132510,REPORTED INJURIES   (P) (E) (F),769927.74,2936387.01,2016-11-27 00:00:00.000,22:18:27,1
-71.08344622355169,42.328673154888534,2132881,PEDESTRIAN STRUCK   (P) (E) (F),768805.43,2945071.98,2016-11-28 00:00:00.000,06:07:49,1
-71.073656717364031,42.347828737328207,2133041,REPORTED INJURIES   (P) (E) (F),771417.66,2952065.7,2016-11-28 00:00:00.000,08:18:41,1
-71.059014155854953,42.31140611802148,2133070,REPORTED INJURIES   (P) (E) (F),775444.49,2938812.8,2016-11-28 00:00:00.000,08:50:34,1
-71.087571225469006,42.335405152749985,2133635,REPORTED INJURIES   (P) (E) (F),767678.15,2947519.82,2016-11-28 00:00:00.000,13:42:33,1
-71.089284212941635,42.283996062854705,2133821,PEDESTRIAN STRUCK   (P) (E) (F),767305.21,2928783.28,2016-11-28 00:00:00.000,15:06:41,1
-71.128697141056776,42.284974946748939,2134047,PEDESTRIAN STRUCK - CONSCIOUS/MOVING   (P) (E) (F),756638.7,2929091.11,2016-11-28 00:00:00.000,16:43:43,1
-71.066504169148715,42.306476102168475,2134151,PEDESTRIAN STRUCK   (P) (E) (F),773427.74,2937005.84,2016-11-28 00:00:00.000,17:23:32,1
-71.091554223277782,42.277186033856154,2134388,REPORTED INJURIES   (P) (E) (F),766702.84,2926298.66,2016-11-28 00:00:00.000,19:19:18,1
-71.132274318444829,42.354536209089751,2134898,PEDESTRIAN STRUCK   (P) (E) (F),755561.46,2954436.28,2016-11-29 00:00:00.000,02:28:08,1
-71.038764740446354,42.373934626888776,2135114,NO INJURIES,780798.28,2961628.26,2016-11-29 00:00:00.000,08:04:03,1
-71.059471139347025,42.359270193189161,2135158,UNKNOWN IF INJURIES - ADVISE NEED FOR EMS   (P) (E) (F),775230.8,2956254.67,2016-11-29 00:00:00.000,08:33:26,1
-71.097854259966383,42.283866046200579,2135290,REPORTED INJURIES   (P) (E) (F),764986.42,2928724.85,2016-11-29 00:00:00.000,09:41:35,1
-71.055875606361283,42.321096350361913,2135514,REPORTED INJURIES   (P) (E) (F),776275.01,2942348.48,2016-11-29 00:00:00.000,11:14:35,1
-71.067297164745725,42.372028234606482,2135578,REPORTED INJURIES   (P) (E) (F),773092.05,2960893.13,2016-11-29 00:00:00.000,11:44:56,1
-71.107252109250467,42.33892087774624,2135630,PEDESTRIAN STRUCK   (P) (E) (F),762351.02,2948775.9,2016-11-29 00:00:00.000,12:11:50,1
-71.066454184320747,42.36259622140949,2136100,PEDESTRIAN STRUCK - CONSCIOUS/MOVING   (P) (E) (F),773337.31,2957457.07,2016-11-29 00:00:00.000,16:18:57,1
-71.0619441667628,42.294996079009003,2136116,PEDESTRIAN STRUCK   (P) (E) (F),774682.7,2932828.65,2016-11-29 00:00:00.000,16:29:32,1
-71.07781880677436,42.318348220868309,2136178,PEDESTRIAN STRUCK   (P) (E) (F),770345.73,2941316.88,2016-11-29 00:00:00.000,16:53:07,1
-71.062214142647463,42.367712205852534,2136238,REPORTED INJURIES   (P) (E) (F),774473.65,2959327.29,2016-11-29 00:00:00.000,17:18:28,1
-71.105133136306804,42.333809571231832,2136429,UNKNOWN IF INJURIES - ADVISE NEED FOR EMS   (P) (E) (F),762932.53,2946915.89,2016-11-29 00:00:00.000,18:50:35,1
-71.069732906272733,42.364383738288112,2136458,PEDESTRIAN STRUCK   (P) (E) (F),772447.92,2958103.99,2016-11-29 00:00:00.000,19:06:36,1
-71.041844129690645,42.286186067618154,2136478,REPORTED INJURIES   (P) (E) (F),780137.96,2929646.73,2016-11-29 00:00:00.000,19:12:56,1
-71.052882404467482,42.310992896747557,2137199,REPORTED INJURIES   (P) (E) (F),777103.78,2938670.85,2016-11-30 00:00:00.000,05:51:43,1
-71.060854170650344,42.320556120059315,2138516,REPORTED INJURIES   (P) (E) (F),774929.64,2942144.64,2016-11-30 00:00:00.000,17:37:30,1
-71.103734248525456,42.3226961379209,2138727,REPORTED INJURIES   (P) (E) (F),763329.58,2942867.71,2016-11-30 00:00:00.000,19:14:48,1
-71.089168271310669,42.336503571637955,2138744,PEDESTRIAN STRUCK - CONSCIOUS/MOVING   (P) (E) (F),767244.42,2947918.02,2016-11-30 00:00:00.000,19:22:12,1
-71.093651762610193,42.336967150962025,2138755,PEDESTRIAN STRUCK   (P) (E) (F),766031.41,2948081.15,2016-11-30 00:00:00.000,19:30:28,1
-71.171591068790505,42.28747332050564,2138790,REPORTED INJURIES   (P) (E) (F),745028.45,2929953.95,2016-11-30 00:00:00.000,19:55:18,1
-71.073045991648101,42.351267455804603,2138991,PEDESTRIAN STRUCK - CONSCIOUS/MOVING   (P) (E) (F),771576.48,2953319.66,2016-11-30 00:00:00.000,22:28:05,1
-71.113620482827869,42.26114589420002,2139050,REPORTED INJURIES   (P) (E) (F),760757.65,2920425.59,2016-11-30 00:00:00.000,23:39:23,1
-71.107024278886954,42.326810033383268,2139528,REPORTED INJURIES   (P) (E) (F),762432.95,2944362.77,2016-12-01 00:00:00.000,08:32:16,1
-71.107024278886954,42.326810033383268,2139528,REPORTED INJURIES   (P) (E) (F),762432.95,2944362.77,2016-12-01 00:00:00.000,08:35:45,1
-71.035132572191984,42.346619177954146,2139571,PEDESTRIAN STRUCK   (P) (E) (F),781833.98,2951679.32,2016-12-01 00:00:00.000,08:55:07,1
-71.114657109885556,42.324402871352255,2139632,UNKNOWN IF INJURIES - ADVISE NEED FOR EMS   (P) (E) (F),760372.9,2943476.14,2016-12-01 00:00:00.000,09:23:10,1
-71.055215988707815,42.376242260390647,2139638,PICK A SUB-TYPE,776348.6,2962445.6,2016-12-01 00:00:00.000,09:26:06,1
-71.061356130013024,42.353511539257958,2139716,PEDESTRIAN STRUCK   (P) (E) (F),774732.13,2954153.48,2016-12-01 00:00:00.000,10:03:26,1
-71.059238992256724,42.28193178714691,2139949,REPORTED INJURIES   (P) (E) (F),775439.18,2928071.61,2016-12-01 00:00:00.000,11:53:19,1
-71.059389147822813,42.351100192400928,2140095,PEDESTRIAN STRUCK - CONSCIOUS/MOVING   (P) (E) (F),775268.34,2953277.48,2016-12-01 00:00:00.000,13:06:53,1
-71.143683347791722,42.272841021798016,2140312,PEDESTRIAN STRUCK   (P) (E) (F),752602.03,2924652.03,2016-12-01 00:00:00.000,14:58:38,1
-71.109912159294467,42.28571534764145,2140883,PEDESTRIAN STRUCK - CONSCIOUS/MOVING   (P) (E) (F),761720.52,2929383.61,2016-12-01 00:00:00.000,19:02:15,1
-71.063873154914432,42.339941150293981,2141450,REPORTED INJURIES   (P) (E) (F),774077.07,2949204.69,2016-12-02 00:00:00.000,01:55:48,1
-71.087011227094052,42.281581036262345,2141657,PEDESTRIAN STRUCK - CONSCIOUS/MOVING   (P) (E) (F),767924.53,2927906.18,2016-12-02 00:00:00.000,06:59:52,1
-71.171591068790505,42.28747332050564,2141795,PEDESTRIAN STRUCK   (P) (E) (F),745028.45,2929953.95,2016-12-02 00:00:00.000,08:36:50,1
-71.06604019011472,42.278044052343368,2141876,UNKNOWN IF INJURIES - ADVISE NEED FOR EMS   (P) (E) (F),773605.96,2926645.43,2016-12-02 00:00:00.000,09:23:12,1
-71.126229785774257,42.301817234585705,2141975,UNKNOWN IF INJURIES - ADVISE NEED FOR EMS   (P) (E) (F),757279.45,2935231.62,2016-12-02 00:00:00.000,10:05:16,1
-71.140201261242595,42.25847989144355,2142263,PEDESTRIAN STRUCK   (P) (E) (F),753566.51,2919422.59,2016-12-02 00:00:00.000,12:20:03,1
-71.092044215988281,42.281286053800727,2142496,PEDESTRIAN STRUCK   (P) (E) (F),766563.09,2927792.13,2016-12-02 00:00:00.000,14:03:43,1
-71.081143186823155,42.338933162690715,2142696,PEDESTRIAN STRUCK   (P) (E) (F),769409.82,2948813.96,2016-12-02 00:00:00.000,15:41:15,1
-71.060503506289749,42.37224280544293,2142999,PEDESTRIAN STRUCK   (P) (E) (F),774927.42,2960980.71,2016-12-02 00:00:00.000,17:40:29,1
-71.051338151311725,42.357046195029866,2143016,REPORTED INJURIES   (P) (E) (F),777433.19,2955455.66,2016-12-02 00:00:00.000,17:45:45,1
-71.081139664930689,42.311385493538069,2143287,REPORTED INJURIES   (P) (E) (F),769460.07,2938775.12,2016-12-02 00:00:00.000,20:13:33,1
-71.086720897088583,42.34524139070156,2143429,REPORTED INJURIES   (P) (E) (F),767890.69,2951105.44,2016-12-02 00:00:00.000,22:08:31,1
-71.126229947522205,42.235780049340313,2143993,UNKNOWN IF INJURIES - ADVISE NEED FOR EMS   (P) (E) (F),757384.86,2911166.75,2016-12-03 00:00:00.000,07:02:29,1
-71.112122159902242,42.321589870660908,2144243,UNKNOWN IF INJURIES - ADVISE NEED FOR EMS   (P) (E) (F),761063.07,2942454.14,2016-12-03 00:00:00.000,10:08:58,1
-71.085015261428211,42.303622534123384,2144375,REPORTED INJURIES   (P) (E) (F),768425.57,2935941.05,2016-12-03 00:00:00.000,11:33:32,1
-71.064838173799728,42.335370168000921,2144489,REPORTED INJURIES   (P) (E) (F),773824.67,2947537.61,2016-12-03 00:00:00.000,12:39:09,1
-71.0657242186236,42.288208090264334,2144790,REPORTED INJURIES   (P) (E) (F),773672.61,2930349.78,2016-12-03 00:00:00.000,15:52:36,1
-71.071851397987515,42.293301773138303,2144932,REPORTED INJURIES   (P) (E) (F),772005.42,2932197.61,2016-12-03 00:00:00.000,17:10:27,1
-71.077291975842911,42.385546876067025,2145045,REPORTED INJURIES   (P) (E) (F),770366.85,2965806.07,2016-12-03 00:00:00.000,18:17:22,1
-71.054584134496068,42.321086138932706,2145109,UNKNOWN IF INJURIES - ADVISE NEED FOR EMS   (P) (E) (F),776624.29,2942346.58,2016-12-03 00:00:00.000,18:56:27,1
-71.095677591769373,42.268679920451625,2145357,UNKNOWN IF INJURIES - ADVISE NEED FOR EMS   (P) (E) (F),765601.65,2923193.6,2016-12-03 00:00:00.000,21:40:05,1
-71.080804212764875,42.351616180202434,2145411,UNKNOWN IF INJURIES - ADVISE NEED FOR EMS   (P) (E) (F),769478.75,2953436.34,2016-12-03 00:00:00.000,22:22:01,1
-71.135414961921683,42.364732010202836,2145506,REPORTED INJURIES   (P) (E) (F),754696.68,2958148.2,2016-12-03 00:00:00.000,23:51:01,1
-71.053432906878712,42.363013059942837,2145607,REPORTED INJURIES   (P) (E) (F),776855.63,2957627.13,2016-12-04 00:00:00.000,00:54:00,1
-71.070382936049725,42.345080468349657,2145800,UNKNOWN IF INJURIES - ADVISE NEED FOR EMS   (P) (E) (F),772307.68,2951068.62,2016-12-04 00:00:00.000,02:54:37,1
-71.056513760681582,42.316810860127511,2146368,REPORTED INJURIES   (P) (E) (F),776110.55,2940785.88,2016-12-04 00:00:00.000,13:17:26,1
-71.057283197307171,42.362443207225915,2146664,REPORTED INJURIES   (P) (E) (F),775816.14,2957414.04,2016-12-04 00:00:00.000,16:21:17,1
-71.040004110788985,42.380956236388108,2146909,REPORTED INJURIES   (P) (E) (F),780449.59,2964185.27,2016-12-04 00:00:00.000,19:04:24,1
-71.053709453700193,42.306409339940352,2147113,REPORTED INJURIES   (P) (E) (F),776888.82,2936999.36,2016-12-04 00:00:00.000,21:33:08,1
-71.135427999791247,42.258187704658951,2147162,UNKNOWN IF INJURIES - ADVISE NEED FOR EMS   (P) (E) (F),754859.11,2919321.6,2016-12-04 00:00:00.000,22:12:35,1
-71.118951293461166,42.278226040675357,2147548,UNKNOWN IF INJURIES - ADVISE NEED FOR EMS   (P) (E) (F),759286.83,2926643.34,2016-12-05 00:00:00.000,05:24:34,1
-71.070157401805517,42.317946623236026,2147838,UNKNOWN IF INJURIES - ADVISE NEED FOR EMS   (P) (E) (F),772418.48,2941180.88,2016-12-05 00:00:00.000,09:19:08,1
-71.055145409731125,42.323917301436992,2147953,REPORTED INJURIES   (P) (E) (F),776467.12,2943377.51,2016-12-05 00:00:00.000,10:08:05,1
-71.14583436321702,42.296746087667003,2148313,REPORTED INJURIES   (P) (E) (F),751983.7,2933360.98,2016-12-05 00:00:00.000,13:26:54,1
-71.065941784825242,42.343955255059164,2148376,PEDESTRIAN STRUCK - CONSCIOUS/MOVING   (P) (E) (F),773510.36,2950664.65,2016-12-05 00:00:00.000,13:59:33,1
-71.071949664787809,42.334920984365532,2148733,PEDESTRIAN STRUCK - CONSCIOUS/MOVING   (P) (E) (F),771902.72,2947364.19,2016-12-05 00:00:00.000,16:51:28,1
-71.108544640737918,42.301879771521527,2148799,REPORTED INJURIES   (P) (E) (F),762063.52,2935275.87,2016-12-05 00:00:00.000,17:18:22,1
-71.109910954430788,42.340320499837865,2149387,REPORTED INJURIES   (P) (E) (F),761629.84,2949282.65,2016-12-05 00:00:00.000,23:54:50,1
-71.040451153345913,42.378393349776871,2149733,PEDESTRIAN STRUCK - CONSCIOUS/MOVING   (P) (E) (F),780333.84,2963250.65,2016-12-06 00:00:00.000,07:23:01,1
-71.059381421834445,42.316740938650454,2149901,REPORTED INJURIES   (P) (E) (F),775335.11,2940756.38,2016-12-06 00:00:00.000,08:51:49,1
-71.158421138027691,42.280057074064437,2150338,PEDESTRIAN STRUCK   (P) (E) (F),748602.81,2927265.35,2016-12-06 00:00:00.000,12:17:02,1
-71.079424915210737,42.304507959920834,2150916,PEDESTRIAN STRUCK - CONSCIOUS/MOVING   (P) (E) (F),769936.23,2936271.12,2016-12-06 00:00:00.000,16:45:20,1
